skill_python,skill_javascript,skill_react,skill_nodejs,skill_mongodb,skill_design,skill_testing,skill_devops,skill_ml,skill_java,role_PM,role_Developer,role_Designer,role_QA,role_BusinessAnalyst,availability_overlap,team_size,avg_skill_level,skill_diversity,roles_covered,max_skill_gap,workload_balance_score,success_score,full_role_coverage,core_skills_present,high_availability,skill_role_alignment,success_label
0.58364064,1.2351682,1.2669863,0.61214185,-0.63845885,1.238105,-1.6919056,-1.692048,0.0,0.0,-1.9411806,0.50773394,0.5314095,0.48835316,0.4868555,0.4121765,1.3259393,0.50718343,-0.91986036,0.023480583,-0.29327667,-0.54167694,100.0,-0.66999626,-0.6269723,1.1013992,0.02717444,1
1.3133653,0.5181281,0.5322883,0.61214185,1.4096859,-0.94838005,-0.9229243,0.5257259,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.5139053,0.4180344,1.0062789,0.9093975,1.2550372,-1.4765176,-1.1880354,100.0,1.4925456,-0.6269723,1.1013992,0.40377694,1
-0.8758088,-0.9159521,-0.9371077,-0.90411985,-0.63845885,-0.21955173,1.3840199,-0.21353209,0.0,0.0,0.5151504,0.50773394,-1.8817879,-2.0476985,0.4868555,-0.8998719,-1.3977755,-1.4891979,-0.005231433,-1.208076,-1.0101815,0.15755008,73.73999786376953,-0.66999626,-0.6269723,-0.90793604,-1.913777,1
-0.14608407,-0.19891198,1.2669863,-0.14598897,-0.63845885,1.238105,-0.1539429,-1.692048,0.0,0.0,-1.9411806,0.50773394,0.5314095,0.48835316,0.4868555,-1.652429,-0.48987058,-0.2414595,-0.91986036,0.023480583,1.4096622,0.718637,74.0999984741211,-0.66999626,1.5949668,-0.90793604,0.02717444,1
0.58364064,-0.9159521,-0.9371077,1.3702728,0.3856135,-0.21955173,-0.1539429,0.5257259,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-0.6126218,0.4180344,0.25763598,0.9093975,1.2550372,-0.55776584,0.37755063,93.2699966430664,1.4925456,1.5949668,-0.90793604,0.89625704,1
1.3133653,-0.9159521,-0.9371077,1.3702728,-0.63845885,0.5092766,-0.9229243,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-0.7970229,0.4180344,-0.49100694,-0.005231433,1.2550372,0.3505455,-0.17671452,92.69000244140625,1.4925456,-0.6269723,-0.90793604,0.8093489,1
-0.8758088,-0.9159521,-2.4065037,-0.90411985,-1.662531,1.238105,0.6150385,-0.95279,0.0,0.0,-1.9411806,0.50773394,-1.8817879,0.48835316,0.4868555,1.4012091,-1.3977755,-1.7387453,-0.91986036,-1.208076,1.3609405,0.39289942,76.1500015258789,-0.66999626,-0.6269723,1.1013992,-1.4212967,1
-0.8758088,0.5181281,0.5322883,-0.90411985,-0.63845885,1.238105,-0.9229243,-0.21353209,0.0,0.0,-1.9411806,0.50773394,0.5314095,0.48835316,-2.0539975,-1.3725624,1.3259393,-0.49100694,-0.005231433,-1.208076,-1.5588804,1.3786389,77.43000030517578,-0.66999626,-0.6269723,-0.90793604,0.02717444,1
0.58364064,-0.9159521,-0.9371077,1.3702728,1.4096859,0.5092766,-0.1539429,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-0.70666933,1.3259393,1.0062789,0.9093975,1.2550372,0.24150173,-1.5120673,89.05999755859375,1.4925456,1.5949668,-0.90793604,1.2728596,1
-0.8758088,1.2351682,1.2669863,-0.90411985,-0.63845885,0.5092766,0.6150385,-0.21353209,0.0,0.0,-1.9411806,0.50773394,-1.8817879,0.48835316,0.4868555,-0.8492479,1.3259393,0.25763598,-0.005231433,-1.208076,-1.401115,-0.3148545,96.80999755859375,-0.66999626,1.5949668,-0.90793604,-0.5522142,1
1.3133653,0.5181281,1.2669863,-0.14598897,1.4096859,1.238105,1.3840199,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.5966177,0.4180344,2.0044699,0.9093975,1.2550372,0.5581927,0.7254586,100.0,1.4925456,1.5949668,1.1013992,2.2578204,1
-0.8758088,1.2351682,-0.20240964,-0.90411985,-0.63845885,-0.94838005,1.3840199,0.5257259,0.0,0.0,-1.9411806,0.50773394,0.5314095,0.48835316,0.4868555,1.2597035,-0.48987058,0.00808854,0.9093975,0.023480583,0.6428757,1.7265468,89.44999694824219,-0.66999626,-0.6269723,1.1013992,0.31686875,1
1.3133653,-0.19891198,0.5322883,0.61214185,-0.63845885,-0.94838005,-0.1539429,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.0379531,0.4180344,0.25763598,-0.91986036,1.2550372,1.0558499,-1.3193536,94.7699966430664,1.4925456,-0.6269723,1.1013992,0.60656273,1
-0.8758088,0.5181281,1.2669863,-0.90411985,-0.63845885,-0.21955173,-0.9229243,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.2622037,0.4180344,0.00808854,0.9093975,1.2550372,-0.12275085,-1.3858653,99.08999633789062,1.4925456,-0.6269723,1.1013992,0.28789902,1
0.58364064,-0.19891198,1.2669863,1.3702728,-0.63845885,0.5092766,1.3840199,1.2649839,0.0,0.0,0.5151504,-1.9695354,-1.8817879,0.48835316,0.4868555,1.0210687,1.3259393,2.0044699,0.9093975,-1.208076,-1.6273228,0.35708553,100.0,-0.66999626,1.5949668,1.1013992,-0.63912237,1
0.58364064,1.2351682,0.5322883,0.61214185,-0.63845885,0.5092766,0.6150385,-0.95279,0.0,0.0,-1.9411806,0.50773394,0.5314095,0.48835316,0.4868555,0.60704476,1.3259393,1.0062789,0.9093975,0.023480583,-1.659804,0.49181458,100.0,-0.66999626,1.5949668,1.1013992,0.60656273,1
1.3133653,-0.9159521,-0.9371077,1.3702728,1.4096859,-0.21955173,-0.9229243,-1.692048,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,-2.0539975,0.7920435,-1.3977755,-0.2414595,-0.005231433,-1.208076,1.2263759,-1.6229203,83.37999725341797,-0.66999626,-0.6269723,1.1013992,-0.32045868,1
-0.14608407,1.2351682,0.5322883,0.61214185,1.4096859,0.5092766,-0.9229243,0.5257259,0.0,0.0,0.5151504,0.50773394,0.5314095,-2.0476985,0.4868555,0.37181816,1.3259393,1.0062789,-0.005231433,0.023480583,1.5326264,-0.73780143,99.6500015258789,-0.66999626,-0.6269723,1.1013992,0.40377694,1
-1.6055334,-1.6329923,-0.9371077,-0.90411985,-2.6866035,-0.21955173,-0.1539429,-1.692048,0.0,0.0,0.5151504,-1.9695354,0.5314095,-2.0476985,0.4868555,-0.19738135,-1.3977755,-2.9864838,-2.749118,-1.208076,0.0025335206,1.5662363,63.41999816894531,-0.66999626,-0.6269723,-0.90793604,-1.7978994,0
1.3133653,-1.6329923,-1.6718056,1.3702728,0.3856135,0.5092766,-2.460887,0.5257259,0.0,0.0,-1.9411806,0.50773394,0.5314095,-2.0476985,0.4868555,0.16214862,-1.3977755,-0.49100694,-1.8344891,-1.208076,-0.3095173,0.49863622,68.52999877929688,-0.66999626,-0.6269723,-0.90793604,-0.5522142,0
-2.335258,0.5181281,1.2669863,-0.90411985,-1.662531,1.238105,1.3840199,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.29960445,0.4180344,0.50718343,-0.91986036,1.2550372,1.6590707,-1.1368724,88.12999725341797,1.4925456,1.5949668,1.1013992,1.7943094,1
1.3133653,-1.6329923,-0.9371077,-0.14598897,0.3856135,1.238105,-0.9229243,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.96379274,0.4180344,-0.740555,-0.91986036,1.2550372,0.46306938,0.30592242,94.69000244140625,1.4925456,-0.6269723,1.1013992,1.0700738,1
-0.14608407,1.2351682,1.2669863,1.3702728,0.3856135,-0.94838005,1.3840199,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.3868774,0.4180344,1.255827,0.9093975,1.2550372,1.0384492,-0.50586283,100.0,1.4925456,-0.6269723,1.1013992,1.301829,1
1.3133653,1.2351682,0.5322883,-0.14598897,0.3856135,0.5092766,0.6150385,-0.21353209,0.0,0.0,-1.9411806,0.50773394,0.5314095,0.48835316,0.4868555,-1.1788589,1.3259393,1.5053744,0.9093975,0.023480583,0.40390733,0.91135055,100.0,-0.66999626,1.5949668,-0.90793604,0.60656273,1
-0.14608407,-1.6329923,-0.9371077,-0.14598897,1.4096859,1.238105,-0.9229243,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,-2.0476985,0.4868555,1.370656,-0.48987058,0.00808854,-0.005231433,0.023480583,-1.4544768,0.9028234,88.20999908447266,-0.66999626,-0.6269723,1.1013992,-0.0017953024,1
-0.8758088,-0.9159521,-0.9371077,-1.6622506,-0.63845885,0.5092766,-0.1539429,-0.21353209,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.3081278,0.4180344,-1.4891979,-0.005231433,1.2550372,-0.7909339,-1.5137727,89.88999938964844,1.4925456,-0.6269723,1.1013992,0.11408263,1
-0.8758088,-0.9159521,-0.9371077,-1.6622506,-0.63845885,1.238105,1.3840199,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.50138175,0.4180344,-0.2414595,-0.005231433,1.2550372,0.5477524,0.004061209,99.9000015258789,1.4925456,-0.6269723,1.1013992,1.1280125,1
-0.8758088,0.5181281,-0.20240964,-0.90411985,-0.63845885,1.238105,0.6150385,1.2649839,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,0.4868555,-0.206115,-0.48987058,0.50718343,0.9093975,0.023480583,-0.20047344,0.17289887,97.20999908447266,-0.66999626,1.5949668,-0.90793604,0.34583816,1
0.58364064,1.2351682,0.5322883,0.61214185,0.3856135,-0.94838005,0.6150385,-0.21353209,0.0,0.0,-1.9411806,0.50773394,0.5314095,-2.0476985,0.4868555,-0.19278353,1.3259393,1.0062789,0.9093975,-1.208076,0.20090036,-0.18524167,97.93000030517578,-0.66999626,-0.6269723,-0.90793604,-1.1316026,1
1.3133653,-0.9159521,-0.9371077,0.61214185,0.3856135,0.5092766,-0.9229243,0.5257259,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,0.4868555,-0.4227895,-0.48987058,0.25763598,0.9093975,0.023480583,-0.35243872,-1.1368724,85.43000030517578,-0.66999626,-0.6269723,-0.90793604,-0.26251987,1
0.58364064,0.5181281,0.5322883,-0.14598897,1.4096859,-1.6772084,1.3840199,1.2649839,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,0.4868555,-1.3823434,-0.48987058,1.255827,-0.005231433,0.023480583,-1.3697939,1.6463915,96.87000274658203,-0.66999626,-0.6269723,-0.90793604,-0.4363366,1
-0.14608407,-0.9159521,-0.9371077,0.61214185,0.3856135,-0.94838005,1.3840199,-0.95279,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,-2.0539975,0.3974988,-1.3977755,-0.49100694,0.9093975,-1.208076,-1.4544768,0.29398447,100.0,-0.66999626,-0.6269723,1.1013992,0.22996022,1
-0.14608407,-0.9159521,-0.9371077,0.61214185,1.4096859,-0.94838005,-1.6919056,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.39795485,0.4180344,-0.49100694,-0.005231433,1.2550372,0.9433261,0.4969309,72.81999969482422,1.4925456,-0.6269723,1.1013992,-0.34942824,1
-0.8758088,0.5181281,1.2669863,-1.6622506,-0.63845885,1.238105,1.3840199,0.5257259,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.594911,0.4180344,0.50718343,-0.91986036,1.2550372,-0.97538024,0.7084043,100.0,1.4925456,1.5949668,1.1013992,1.7943094,1
1.3133653,-0.9159521,-0.9371077,0.61214185,1.4096859,-0.94838005,1.3840199,1.2649839,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,0.4868555,-0.54819846,1.3259393,0.75673145,-0.005231433,0.023480583,0.5315118,0.09444903,91.7300033569336,-0.66999626,-0.6269723,-0.90793604,0.6645015,1
-0.8758088,1.2351682,-0.20240964,-0.90411985,-0.63845885,-0.94838005,1.3840199,-0.21353209,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.01654553,0.4180344,-0.2414595,0.9093975,1.2550372,1.1463331,1.2439097,100.0,1.4925456,-0.6269723,-0.90793604,1.1280125,1
1.3133653,0.5181281,-0.20240964,0.61214185,1.4096859,1.238105,-1.6919056,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.3637356,0.4180344,0.75673145,-0.005231433,1.2550372,1.7321532,0.6333653,97.88999938964844,1.4925456,-0.6269723,1.1013992,0.95419586,1
-0.8758088,1.2351682,0.5322883,-0.90411985,-0.63845885,0.5092766,-0.1539429,-0.95279,0.0,0.0,-1.9411806,0.50773394,0.5314095,0.48835316,0.4868555,0.70699555,-0.48987058,-0.49100694,-0.005231433,0.023480583,0.28326318,1.6958491,86.19999694824219,-0.66999626,1.5949668,1.1013992,0.31686875,1
1.3133653,-0.9159521,-0.9371077,0.61214185,-0.63845885,1.238105,-0.9229243,0.5257259,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.7198871,0.4180344,0.25763598,0.9093975,1.2550372,1.7495539,0.92328876,96.0,1.4925456,-0.6269723,1.1013992,1.1859514,1
-0.8758088,-0.19891198,0.5322883,-0.90411985,-0.63845885,1.238105,1.3840199,0.5257259,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-1.6468161,0.4180344,0.25763598,-0.005231433,1.2550372,-0.65288913,0.41848108,100.0,1.4925456,1.5949668,-0.90793604,1.4756457,1
1.3133653,0.5181281,1.2669863,1.3702728,1.4096859,1.238105,-0.9229243,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-1.3126866,0.4180344,2.5035653,0.9093975,1.2550372,1.3307794,1.201274,100.0,1.4925456,-0.6269723,-0.90793604,1.4466759,1
-0.8758088,-0.19891198,1.2669863,-0.90411985,-0.63845885,1.238105,-0.9229243,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.76513904,0.4180344,0.00808854,-0.005231433,1.2550372,0.888804,1.5116624,95.04000091552734,1.4925456,-0.6269723,1.1013992,0.5775933,1
1.3133653,-0.19891198,1.2669863,-0.14598897,-0.63845885,-0.21955173,-0.9229243,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,-2.0539975,-0.08573704,-0.48987058,0.75673145,0.9093975,0.023480583,0.01645396,1.7146089,98.30000305175781,-0.66999626,-0.6269723,-0.90793604,0.6645015,1
1.3133653,-2.3500323,-1.6718056,1.3702728,0.3856135,1.238105,-1.6919056,1.2649839,0.0,0.0,-1.9411806,-1.9695354,0.5314095,0.48835316,0.4868555,-1.7154858,-1.3977755,0.00808854,-1.8344891,-1.208076,-1.3059916,-0.52803344,68.01000213623047,-0.66999626,-0.6269723,-0.90793604,-1.4212967,0
-0.8758088,0.5181281,1.2669863,-0.90411985,-0.63845885,1.238105,-0.9229243,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,-2.0539975,-0.6004628,1.3259393,0.50718343,0.9093975,0.023480583,0.5222314,-0.043690864,90.91999816894531,-0.66999626,-0.6269723,-0.90793604,0.9252268,1
1.3133653,-0.9159521,-0.9371077,-0.14598897,-0.63845885,1.238105,-0.1539429,-0.21353209,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,0.4868555,-1.6681248,-0.48987058,-0.2414595,-0.005231433,0.023480583,-0.5148443,-0.18353626,98.94000244140625,-0.66999626,1.5949668,-0.90793604,-0.030764354,1
1.3133653,0.5181281,-0.20240964,1.3702728,0.3856135,-0.94838005,-0.9229243,-1.692048,0.0,0.0,0.5151504,0.50773394,0.5314095,-2.0476985,0.4868555,-0.3645166,-0.48987058,0.00808854,-0.005231433,0.023480583,-0.94289917,1.7129034,97.30999755859375,-0.66999626,-0.6269723,-0.90793604,-0.29148945,1
-0.14608407,0.5181281,1.2669863,0.61214185,-0.63845885,0.5092766,-0.9229243,-0.95279,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,0.4868555,-0.19786854,-0.48987058,0.25763598,0.9093975,0.023480583,0.19858032,0.5549154,95.77999877929688,-0.66999626,-0.6269723,-0.90793604,-0.5522142,1
0.58364064,0.5181281,-0.20240964,1.3702728,-0.63845885,0.5092766,0.6150385,1.2649839,0.0,0.0,0.5151504,0.50773394,-1.8817879,-2.0476985,0.4868555,1.6033589,1.3259393,1.5053744,0.9093975,-1.208076,0.26818267,-1.4540826,100.0,-0.66999626,1.5949668,1.1013992,-0.6970612,1
0.58364064,0.5181281,1.2669863,-0.14598897,1.4096859,-1.6772084,-1.6919056,1.2649839,0.0,0.0,-1.9411806,0.50773394,0.5314095,0.48835316,-2.0539975,-0.34542507,-1.3977755,0.25763598,-1.8344891,-1.208076,-0.7166913,-0.538266,87.20999908447266,-0.66999626,-0.6269723,-0.90793604,-1.4212967,1
-0.14608407,-0.9159521,-0.9371077,-0.14598897,1.4096859,-0.94838005,-0.1539429,1.2649839,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,0.4868555,1.1776212,-0.48987058,-0.2414595,0.9093975,0.023480583,1.4003818,-0.32849798,76.69000244140625,-0.66999626,-0.6269723,1.1013992,-0.61015296,1
-0.8758088,0.5181281,1.2669863,-0.90411985,-0.63845885,-1.6772084,0.6150385,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.480996,0.4180344,0.00808854,-0.005231433,1.2550372,-1.1169052,-1.1419886,100.0,1.4925456,-0.6269723,1.1013992,0.28789902,1
1.3133653,1.2351682,1.2669863,0.61214185,-0.63845885,-0.94838005,-1.6919056,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.0906063,1.3259393,1.0062789,-0.005231433,1.2550372,1.1405327,-0.7463286,100.0,1.4925456,-0.6269723,1.1013992,0.11408263,1
-1.6055334,0.5181281,0.5322883,-0.90411985,-0.63845885,-0.21955173,0.6150385,-0.21353209,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.47792754,0.4180344,-0.740555,-0.91986036,1.2550372,-0.62504816,1.02732,98.55000305175781,1.4925456,1.5949668,1.1013992,0.7803795,1
-0.8758088,-0.9159521,-1.6718056,-1.6622506,-0.63845885,-0.21955173,0.6150385,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.5689701,0.4180344,-1.4891979,-1.8344891,1.2550372,-0.16451232,-1.5069511,82.5199966430664,1.4925456,-0.6269723,1.1013992,0.11408263,1
1.3133653,-0.19891198,1.2669863,1.3702728,0.3856135,-0.94838005,-0.1539429,-0.95279,0.0,0.0,-1.9411806,-1.9695354,0.5314095,0.48835316,0.4868555,-1.180267,1.3259393,0.75673145,0.9093975,-1.208076,1.2275358,-1.1368724,89.77999877929688,-0.66999626,-0.6269723,-0.90793604,-1.710991,1
0.58364064,-0.19891198,1.2669863,1.3702728,1.4096859,-1.6772084,0.6150385,-0.95279,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,0.4868555,-0.91791576,-0.48987058,0.75673145,-0.005231433,0.023480583,0.30414394,0.0074720276,89.80999755859375,-0.66999626,-0.6269723,-0.90793604,0.37480754,1
-0.8758088,-0.9159521,-0.9371077,-0.90411985,-0.63845885,1.238105,0.6150385,1.2649839,0.0,0.0,-1.9411806,0.50773394,-1.8817879,-2.0476985,0.4868555,0.93328065,1.3259393,-0.2414595,0.9093975,-2.4396327,-1.083264,-0.33361423,88.54000091552734,-0.66999626,-0.6269723,1.1013992,-2.5800738,1
-0.8758088,-0.9159521,-1.6718056,-0.90411985,-1.662531,1.238105,0.6150385,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-0.9609984,1.3259393,-0.740555,-0.91986036,1.2550372,-1.2619101,-1.4711369,87.12000274658203,1.4925456,-0.6269723,-0.90793604,0.7803795,1
-0.8758088,-0.9159521,-0.9371077,-0.90411985,-1.662531,1.238105,0.6150385,-0.21353209,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,-2.0539975,0.53748626,-1.3977755,-0.99010247,-0.005231433,-1.208076,-1.6168823,-1.5632303,87.91999816894531,-0.66999626,-0.6269723,1.1013992,-0.6970612,1
-1.6055334,-0.9159521,-1.6718056,-0.90411985,-0.63845885,-0.21955173,0.6150385,0.5257259,0.0,0.0,-1.9411806,0.50773394,0.5314095,0.48835316,-2.0539975,0.62084347,-1.3977755,-1.4891979,-0.91986036,-1.208076,0.160299,1.2507313,66.88999938964844,-0.66999626,-0.6269723,1.1013992,-0.5522142,0
1.3133653,-0.9159521,-0.9371077,0.61214185,-0.63845885,0.5092766,-0.1539429,-0.21353209,0.0,0.0,0.5151504,0.50773394,0.5314095,-2.0476985,0.4868555,-0.37163603,-0.48987058,-0.49100694,-0.91986036,0.023480583,1.2286959,1.5304222,80.63999938964844,-0.66999626,1.5949668,-0.90793604,0.22996022,1
1.3133653,-0.9159521,-0.9371077,1.3702728,1.4096859,1.238105,-1.6919056,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,-2.0476985,-2.0539975,0.82438135,-1.3977755,-0.2414595,-1.8344891,-1.208076,0.25078207,0.46623313,88.9800033569336,-0.66999626,-0.6269723,1.1013992,0.5486239,1
-0.14608407,-0.19891198,1.2669863,-0.14598897,0.3856135,1.238105,-0.9229243,-1.692048,0.0,0.0,0.5151504,0.50773394,-1.8817879,-2.0476985,0.4868555,0.26646832,-1.3977755,0.00808854,-0.005231433,-1.208076,1.4409833,0.6538304,85.13999938964844,-0.66999626,-0.6269723,1.1013992,-1.4502661,1
-0.8758088,1.2351682,1.2669863,-0.90411985,-1.662531,-0.21955173,-0.9229243,-0.95279,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,0.4868555,-0.42494342,-0.48987058,-0.740555,-0.005231433,0.023480583,0.11505741,-1.5444704,93.26000213623047,-0.66999626,-0.6269723,-0.90793604,-0.37839746,1
-0.8758088,-0.19891198,1.2669863,-0.90411985,-0.63845885,0.5092766,0.6150385,0.5257259,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,-2.0539975,0.8299656,1.3259393,0.25763598,0.9093975,0.023480583,-0.6331685,-0.12384622,100.0,-0.66999626,1.5949668,1.1013992,0.89625704,1
-0.8758088,1.2351682,-0.20240964,-0.90411985,-0.63845885,0.5092766,0.6150385,-0.95279,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,-2.0539975,-1.554085,-1.3977755,-0.49100694,-0.005231433,-1.208076,0.47814992,0.16778255,82.52999877929688,-0.66999626,1.5949668,-0.90793604,0.22996022,1
1.3133653,0.5181281,-0.20240964,1.3702728,0.3856135,1.238105,1.3840199,0.5257259,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,-2.0539975,-0.3391438,1.3259393,2.2540174,0.9093975,-1.208076,-0.8686566,-0.7139254,100.0,-0.66999626,1.5949668,-0.90793604,0.8383183,1
-0.14608407,1.2351682,1.2669863,1.3702728,-0.63845885,-0.94838005,-0.9229243,1.2649839,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,0.4868555,-0.19613138,-0.48987058,0.75673145,-0.005231433,0.023480583,0.5883537,-0.4205912,91.1500015258789,-0.66999626,-0.6269723,-0.90793604,-0.20458108,1
0.58364064,-0.9159521,-0.9371077,1.3702728,1.4096859,0.5092766,1.3840199,0.5257259,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,0.4868555,0.25778365,-0.48987058,1.255827,0.9093975,0.023480583,-1.6679242,-0.9799727,100.0,-0.66999626,1.5949668,1.1013992,0.43274632,1
-0.14608407,1.2351682,1.2669863,0.61214185,-0.63845885,1.238105,-0.9229243,-0.95279,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.32315376,0.4180344,0.75673145,0.9093975,1.2550372,-1.6702442,-0.88958484,100.0,1.4925456,-0.6269723,1.1013992,1.2438902,1
0.58364064,1.2351682,0.5322883,1.3702728,1.4096859,-0.94838005,-0.9229243,-0.95279,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,0.4868555,1.0688852,-0.48987058,0.75673145,0.9093975,0.023480583,-1.3233923,-1.072066,100.0,-0.66999626,-0.6269723,1.1013992,-0.20458108,1
-0.8758088,-0.19891198,0.5322883,-0.90411985,-0.63845885,0.5092766,-0.1539429,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.11448328,1.3259393,-0.2414595,-0.005231433,1.2550372,-1.2155086,-0.5109792,100.0,1.4925456,1.5949668,-0.90793604,0.5486239,1
-0.8758088,0.5181281,0.5322883,-1.6622506,-0.63845885,0.5092766,0.6150385,0.5257259,0.0,0.0,-1.9411806,0.50773394,0.5314095,0.48835316,0.4868555,0.18172525,1.3259393,0.00808854,-0.005231433,0.023480583,0.53383183,-0.538266,98.94999694824219,-0.66999626,1.5949668,-0.90793604,0.31686875,1
1.3133653,0.5181281,1.2669863,-0.14598897,-0.63845885,-1.6772084,-0.9229243,0.5257259,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,-1.0230625,0.4180344,0.25763598,-0.005231433,1.2550372,-0.1250709,-0.9936162,100.0,1.4925456,-0.6269723,-0.90793604,0.02717444,1
-0.14608407,0.5181281,1.2669863,0.61214185,-0.63845885,-0.94838005,-0.9229243,-0.21353209,0.0,0.0,0.5151504,0.50773394,-1.8817879,-2.0476985,0.4868555,-1.3256527,-1.3977755,0.00808854,0.9093975,-1.208076,1.0999315,1.1330566,85.44999694824219,-0.66999626,-0.6269723,-0.90793604,-1.160572,1
0.58364064,-0.9159521,-0.9371077,0.61214185,0.3856135,0.5092766,-0.1539429,1.2649839,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,0.8219557,0.4180344,0.50718343,0.9093975,1.2550372,-0.3535988,1.5662363,100.0,1.4925456,1.5949668,1.1013992,0.9252268,1
1.3133653,0.5181281,1.2669863,1.3702728,1.4096859,-0.21955173,0.6150385,-0.21353209,0.0,0.0,0.5151504,0.50773394,0.5314095,0.48835316,0.4868555,1.2077333,0.4180344,1.7549219,-0.005231433,1.2550372,0.051255126,-0.34384677,100.0,1.4925456,1.5949668,1.1013992,1.3597682,1
-0.8758088,-0.9159521,-0.9371077,-0.90411985,-1.662531,1.238105,0.6150385,1.2649839,0.0,0.0,0.5151504,0.50773394,-1.8817879,0.48835316,-2.0539975,-1.3219529,-1.3977755,-0.740555,-0.91986036,-1.208076,-1.200428,-0.72756886,76.05000305175781,-0.66999626,-0.6269723,-0.90793604,-0.6680918,1
1.3133653,-1.6329923,-0.9371077,-0.14598897,0.3856135,-0.94838005,1.3840199,-0.21353209,0.0,0.0,-1.9411806,0.50773394,0.5314095,0.48835316,0.4868555,-0.91343665,-0.48987058,-0.2414595,-0.005231433,0.023480583,1.5848283,0.25475955,77.91000366210938,-0.66999626,-0.6269723,-0.90793604,0.31686875,1
1.3133653,0.5181281,1.2669863,0.61214185,0.3856135,-0.21955173,-0.9229243,0.5257259,0.0,0.0,0.5151504,-1.9695354,0.5314095,0.48835316,0.4868555,0.1857129,1.3259393,1.255827,0.9093975,0.023480583,-1.2549499,-1.546176,100.0,-0.66999626,-0.6269723,-0.90793604,-0.7260307,1
